"Date","Time","Millisecond","C1","C2","Register"
"2023/09/26","11:57:39","100","0.040000","0.020000","0.000000"
"2023/09/26","11:57:41","120","0.040000","0.030000","0.000000"
"2023/09/26","11:57:43","120","0.040000","0.030000","0.000000"
"2023/09/26","11:57:45","100","0.040000","0.020000","0.000000"
"2023/09/26","11:57:47","100","0.040000","0.030000","0.000000"
"2023/09/26","11:57:49","100","0.040000","0.030000","0.000000"
"2023/09/26","11:57:51","120","0.030000","0.030000","0.000000"
"2023/09/26","11:57:53","90","0.040000","0.030000","0.000000"
"2023/09/26","11:57:55","90","0.040000","0.030000","0.000000"
"2023/09/26","11:57:57","90","0.040000","0.030000","0.000000"
"2023/09/26","11:57:59","110","0.040000","0.020000","0.000000"
"2023/09/26","11:58:01","120","0.030000","0.020000","0.000000"
"2023/09/26","11:58:03","120","0.030000","0.020000","0.000000"
"2023/09/26","11:58:05","110","0.030000","0.020000","0.000000"
"2023/09/26","11:58:07","110","0.030000","0.020000","0.000000"
"2023/09/26","11:58:09","90","0.030000","0.030000","0.000000"
"2023/09/26","11:58:11","90","0.030000","0.030000","0.000000"
"2023/09/26","11:58:13","130","0.030000","0.020000","0.000000"
"2023/09/26","11:58:15","110","0.030000","0.030000","0.000000"
"2023/09/26","11:58:17","110","0.030000","0.020000","0.000000"
"2023/09/26","11:58:19","110","0.030000","0.020000","0.000000"
"2023/09/26","11:58:21","110","0.030000","0.030000","0.000000"
"2023/09/26","11:58:23","110","0.030000","0.020000","0.000000"
"2023/09/26","11:58:25","110","0.030000","0.030000","0.000000"
"2023/09/26","11:58:27","80","0.030000","0.030000","0.000000"
"2023/09/26","11:58:29","100","0.030000","0.030000","0.000000"
"2023/09/26","11:58:31","100","0.030000","0.030000","0.000000"
"2023/09/26","11:58:33","120","0.030000","0.020000","0.000000"
"2023/09/26","11:58:35","120","0.030000","0.020000","0.000000"
"2023/09/26","11:58:37","120","0.030000","0.030000","0.000000"
"2023/09/26","11:58:39","100","0.030000","0.030000","0.000000"
"2023/09/26","11:58:41","100","0.030000","0.020000","0.000000"
"2023/09/26","11:58:43","90","0.030000","0.030000","0.000000"
"2023/09/26","11:58:45","120","0.030000","0.020000","0.000000"
"2023/09/26","11:58:47","100","0.030000","0.020000","0.000000"
"2023/09/26","11:58:49","100","0.030000","0.020000","0.000000"
"2023/09/26","11:58:51","110","0.030000","0.030000","0.000000"
"2023/09/26","11:58:53","120","0.030000","0.030000","0.000000"
"2023/09/26","11:58:55","110","0.030000","0.020000","0.000000"
"2023/09/26","11:58:57","110","0.030000","0.030000","0.000000"
"2023/09/26","11:58:59","110","0.030000","0.020000","0.000000"
"2023/09/26","11:59:01","110","0.030000","0.020000","0.000000"
"2023/09/26","11:59:03","130","0.030000","0.030000","0.000000"
"2023/09/26","11:59:05","80","0.030000","0.020000","0.000000"
"2023/09/26","11:59:07","90","0.030000","0.030000","0.000000"
"2023/09/26","11:59:09","110","0.030000","0.030000","0.000000"
"2023/09/26","11:59:11","90","0.030000","0.020000","0.000000"
"2023/09/26","11:59:13","100","0.030000","0.020000","0.000000"
"2023/09/26","11:59:15","100","0.030000","0.020000","0.000000"
"2023/09/26","11:59:17","110","0.030000","0.020000","0.000000"
"2023/09/26","11:59:19","100","0.030000","0.030000","0.000000"
"2023/09/26","11:59:21","60","0.030000","0.020000","0.000000"
"2023/09/26","11:59:23","120","0.030000","0.030000","0.000000"
"2023/09/26","11:59:25","120","0.030000","0.030000","0.000000"
"2023/09/26","11:59:27","120","0.030000","0.030000","0.000000"
"2023/09/26","11:59:29","120","0.030000","0.020000","0.000000"
"2023/09/26","11:59:31","80","0.030000","0.030000","0.000000"
"2023/09/26","11:59:33","100","0.030000","0.030000","0.000000"
"2023/09/26","11:59:35","100","0.030000","0.020000","0.000000"
"2023/09/26","11:59:37","120","0.030000","0.020000","0.000000"
"2023/09/26","11:59:39","100","0.030000","0.020000","0.000000"
"2023/09/26","11:59:41","100","0.030000","0.030000","0.000000"
"2023/09/26","11:59:43","100","0.030000","0.030000","0.000000"
"2023/09/26","11:59:45","120","0.030000","0.020000","0.000000"
"2023/09/26","11:59:47","110","0.030000","0.020000","0.000000"
"2023/09/26","11:59:49","110","0.030000","0.020000","0.000000"
"2023/09/26","11:59:51","110","0.030000","0.030000","0.000000"
"2023/09/26","11:59:53","90","0.030000","0.020000","0.000000"
"2023/09/26","11:59:55","90","0.030000","0.030000","0.000000"
"2023/09/26","11:59:57","110","0.030000","0.020000","0.000000"
"2023/09/26","11:59:59","110","0.030000","0.020000","0.000000"
"2023/09/26","12:00:01","110","0.030000","0.030000","0.000000"
"2023/09/26","12:00:03","110","0.030000","0.030000","0.000000"
"2023/09/26","12:00:05","110","0.030000","0.030000","0.000000"
"2023/09/26","12:00:07","110","0.030000","0.030000","0.000000"
"2023/09/26","12:00:09","100","0.030000","0.030000","0.000000"
"2023/09/26","12:00:11","110","0.030000","0.030000","0.000000"
"2023/09/26","12:00:13","100","0.030000","0.030000","0.000000"
"2023/09/26","12:00:15","120","0.030000","0.030000","0.000000"
"2023/09/26","12:00:17","120","0.030000","0.030000","0.000000"
"2023/09/26","12:00:19","120","0.030000","0.040000","0.000000"
"2023/09/26","12:00:21","100","0.030000","0.040000","0.000000"
"2023/09/26","12:00:23","70","0.030000","0.040000","0.000000"
"2023/09/26","12:00:25","120","0.030000","0.050000","0.000000"
"2023/09/26","12:00:27","100","0.030000","0.050000","0.000000"
"2023/09/26","12:00:29","100","0.030000","0.060000","0.000000"
"2023/09/26","12:00:31","120","0.030000","0.060000","0.000000"
"2023/09/26","12:00:33","90","0.030000","0.060000","0.000000"
"2023/09/26","12:00:35","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:37","120","0.030000","0.060000","0.000000"
"2023/09/26","12:00:39","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:41","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:43","110","0.030000","0.070000","0.000000"
"2023/09/26","12:00:45","70","0.030000","0.060000","0.000000"
"2023/09/26","12:00:47","130","0.030000","0.060000","0.000000"
"2023/09/26","12:00:49","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:51","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:53","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:55","110","0.030000","0.060000","0.000000"
"2023/09/26","12:00:57","80","0.030000","0.060000","0.000000"
"2023/09/26","12:00:59","100","0.030000","0.050000","0.000000"
"2023/09/26","12:01:01","110","0.030000","0.050000","0.000000"
"2023/09/26","12:01:03","110","0.030000","0.050000","0.000000"
"2023/09/26","12:01:05","100","0.030000","0.040000","0.000000"
"2023/09/26","12:01:07","70","0.030000","0.040000","0.000000"
"2023/09/26","12:01:09","120","0.030000","0.040000","0.000000"
"2023/09/26","12:01:11","120","0.030000","0.040000","0.000000"
"2023/09/26","12:01:13","120","0.030000","0.040000","0.000000"
"2023/09/26","12:01:15","100","0.030000","0.030000","0.000000"
"2023/09/26","12:01:17","100","0.030000","0.030000","0.000000"
"2023/09/26","12:01:19","70","0.030000","0.030000","0.000000"
"2023/09/26","12:01:21","120","0.030000","0.030000","0.000000"
"2023/09/26","12:01:23","100","0.030000","0.030000","0.000000"
"2023/09/26","12:01:25","100","0.030000","0.030000","0.000000"
"2023/09/26","12:01:27","110","0.030000","0.030000","0.000000"
"2023/09/26","12:01:29","110","0.030000","0.030000","0.000000"
"2023/09/26","12:01:31","120","0.020000","0.030000","0.000000"
"2023/09/26","12:01:33","120","0.020000","0.020000","0.000000"
"2023/09/26","12:01:35","110","0.020000","0.020000","0.000000"
"2023/09/26","12:01:37","110","0.020000","0.030000","0.000000"
"2023/09/26","12:01:39","110","0.030000","0.030000","0.000000"
"2023/09/26","12:01:41","90","0.030000","0.030000","0.000000"
"2023/09/26","12:01:43","110","0.030000","0.030000","0.000000"
"2023/09/26","12:01:45","110","0.030000","0.030000","0.000000"
"2023/09/26","12:01:47","110","0.030000","0.030000","0.000000"
"2023/09/26","12:01:49","110","0.030000","0.020000","0.000000"
"2023/09/26","12:01:51","80","0.030000","0.020000","0.000000"
"2023/09/26","12:01:53","110","0.030000","0.020000","0.000000"
"2023/09/26","12:01:55","110","0.030000","0.020000","0.000000"
"2023/09/26","12:01:57","100","0.030000","0.030000","0.000000"
"2023/09/26","12:01:59","110","0.030000","0.030000","0.000000"
"2023/09/26","12:02:01","110","0.030000","0.020000","0.000000"
"2023/09/26","12:02:03","120","0.030000","0.020000","0.000000"
"2023/09/26","12:02:05","120","0.030000","0.030000","0.000000"
"2023/09/26","12:02:07","100","0.030000","0.030000","0.000000"
"2023/09/26","12:02:09","80","0.030000","0.030000","0.000000"
"2023/09/26","12:02:11","120","0.030000","0.030000","0.000000"
"2023/09/26","12:02:13","120","0.030000","0.030000","0.000000"
"2023/09/26","12:02:15","100","0.030000","0.030000","0.000000"
"2023/09/26","12:02:17","100","0.030000","0.030000","0.000000"
"2023/09/26","12:02:19","120","0.030000","0.030000","0.000000"
"2023/09/26","12:02:21","100","0.030000","0.020000","0.000000"
"2023/09/26","12:02:23","120","0.020000","0.020000","0.000000"
"2023/09/26","12:02:25","90","0.030000","0.020000","0.000000"
"2023/09/26","12:02:27","90","0.030000","0.020000","0.000000"
"2023/09/26","12:02:29","110","0.030000","0.020000","0.000000"
"2023/09/26","12:02:31","120","0.030000","0.020000","0.000000"
"2023/09/26","12:02:33","110","0.020000","0.030000","0.000000"
"2023/09/26","12:02:35","110","0.020000","0.030000","0.000000"
"2023/09/26","12:02:37","90","0.030000","0.030000","0.000000"
"2023/09/26","12:02:39","90","0.020000","0.030000","0.000000"
"2023/09/26","12:02:41","110","0.030000","0.030000","0.000000"
"2023/09/26","12:02:43","110","0.020000","0.030000","0.000000"
"2023/09/26","12:02:45","110","0.020000","0.020000","0.000000"
"2023/09/26","12:02:47","110","0.030000","0.030000","0.000000"
"2023/09/26","12:02:49","110","0.020000","0.020000","0.000000"
"2023/09/26","12:02:51","110","0.020000","0.030000","0.000000"
"2023/09/26","12:02:53","110","0.030000","0.020000","0.000000"
"2023/09/26","12:02:55","110","0.030000","0.020000","0.000000"
"2023/09/26","12:02:57","110","0.030000","0.030000","0.000000"
"2023/09/26","12:02:59","100","0.030000","0.030000","0.000000"
"2023/09/26","12:03:01","120","0.020000","0.020000","0.000000"
"2023/09/26","12:03:03","120","0.020000","0.020000","0.000000"
"2023/09/26","12:03:05","120","0.020000","0.030000","0.000000"
"2023/09/26","12:03:07","100","0.030000","0.030000","0.000000"
"2023/09/26","12:03:09","100","0.030000","0.030000","0.000000"
"2023/09/26","12:03:11","120","0.020000","0.030000","0.000000"
"2023/09/26","12:03:13","100","0.020000","0.020000","0.000000"
"2023/09/26","12:03:15","100","0.030000","0.020000","0.000000"
"2023/09/26","12:03:17","100","0.030000","0.030000","0.000000"
"2023/09/26","12:03:19","100","0.030000","0.030000","0.000000"
"2023/09/26","12:03:21","110","0.030000","0.030000","0.000000"
"2023/09/26","12:03:23","110","0.030000","0.020000","0.000000"
"2023/09/26","12:03:25","110","0.030000","0.020000","0.000000"
"2023/09/26","12:03:27","90","0.030000","0.020000","0.000000"
"2023/09/26","12:03:29","110","0.020000","0.030000","0.000000"
"2023/09/26","12:03:31","110","0.030000","0.030000","0.000000"
"2023/09/26","12:03:33","130","0.030000","0.020000","0.000000"
"2023/09/26","12:03:35","90","0.030000","0.030000","0.000000"
"2023/09/26","12:03:37","90","0.030000","0.020000","0.000000"
"2023/09/26","12:03:39","80","0.020000","0.020000","0.000000"
"2023/09/26","12:03:41","110","0.020000","0.020000","0.000000"
"2023/09/26","12:03:43","80","0.020000","0.020000","0.000000"
"2023/09/26","12:03:45","100","0.020000","0.030000","0.000000"
"2023/09/26","12:03:47","100","0.020000","0.030000","0.000000"
"2023/09/26","12:03:49","100","0.020000","0.020000","0.000000"
"2023/09/26","12:03:51","120","0.030000","0.020000","0.000000"
"2023/09/26","12:03:53","100","0.020000","0.020000","0.000000"
"2023/09/26","12:03:55","120","0.030000","0.030000","0.000000"
"2023/09/26","12:03:57","120","0.020000","0.030000","0.000000"
"2023/09/26","12:03:59","120","0.020000","0.030000","0.000000"
"2023/09/26","12:04:01","100","0.030000","0.030000","0.000000"
"2023/09/26","12:04:03","100","0.030000","0.030000","0.000000"
"2023/09/26","12:04:05","90","0.030000","0.030000","0.000000"
"2023/09/26","12:04:07","120","0.020000","0.020000","0.000000"
"2023/09/26","12:04:09","120","0.030000","0.030000","0.000000"
"2023/09/26","12:04:11","110","0.020000","0.030000","0.000000"
"2023/09/26","12:04:13","110","0.030000","0.030000","0.000000"
"2023/09/26","12:04:15","90","0.030000","0.030000","0.000000"
"2023/09/26","12:04:17","90","0.030000","0.030000","0.000000"
"2023/09/26","12:04:19","110","0.020000","0.020000","0.000000"
"2023/09/26","12:04:21","110","0.020000","0.030000","0.000000"
"2023/09/26","12:04:23","110","0.020000","0.030000","0.000000"
"2023/09/26","12:04:25","90","0.020000","0.030000","0.000000"
"2023/09/26","12:04:27","110","0.030000","0.030000","0.000000"
"2023/09/26","12:04:29","110","0.020000","0.030000","0.000000"
"2023/09/26","12:04:31","110","0.030000","0.030000","0.000000"
"2023/09/26","12:04:33","110","0.030000","0.030000","0.000000"
"2023/09/26","12:04:35","60","0.030000","0.020000","0.000000"
"2023/09/26","12:04:37","110","0.020000","0.030000","0.000000"
"2023/09/26","12:04:39","110","0.020000","0.030000","0.000000"
"2023/09/26","12:04:41","120","0.020000","0.030000","0.000000"
"2023/09/26","12:04:43","120","0.020000","0.030000","0.000000"
"2023/09/26","12:04:45","100","0.020000","0.030000","0.000000"
"2023/09/26","12:04:47","120","0.020000","0.030000","0.000000"
"2023/09/26","12:04:49","100","0.020000","0.030000","0.000000"
"2023/09/26","12:04:51","90","0.020000","0.020000","0.000000"
"2023/09/26","12:04:53","120","0.020000","0.020000","0.000000"
"2023/09/26","12:04:55","100","0.030000","0.020000","0.000000"
"2023/09/26","12:04:57","120","0.020000","0.020000","0.000000"
"2023/09/26","12:04:59","120","0.020000","0.020000","0.000000"
"2023/09/26","12:05:01","110","0.030000","0.020000","0.000000"
"2023/09/26","12:05:03","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:05","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:07","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:09","90","0.020000","0.030000","0.000000"
"2023/09/26","12:05:11","110","0.030000","0.030000","0.000000"
"2023/09/26","12:05:13","90","0.020000","0.030000","0.000000"
"2023/09/26","12:05:15","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:17","90","0.020000","0.030000","0.000000"
"2023/09/26","12:05:19","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:21","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:23","110","0.030000","0.030000","0.000000"
"2023/09/26","12:05:25","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:27","110","0.030000","0.030000","0.000000"
"2023/09/26","12:05:29","80","0.020000","0.030000","0.000000"
"2023/09/26","12:05:31","110","0.030000","0.030000","0.000000"
"2023/09/26","12:05:33","120","0.020000","0.030000","0.000000"
"2023/09/26","12:05:35","120","0.020000","0.030000","0.000000"
"2023/09/26","12:05:37","80","0.020000","0.030000","0.000000"
"2023/09/26","12:05:39","80","0.020000","0.030000","0.000000"
"2023/09/26","12:05:41","120","0.030000","0.030000","0.000000"
"2023/09/26","12:05:43","120","0.030000","0.020000","0.000000"
"2023/09/26","12:05:45","100","0.030000","0.020000","0.000000"
"2023/09/26","12:05:47","100","0.030000","0.020000","0.000000"
"2023/09/26","12:05:49","100","0.020000","0.030000","0.000000"
"2023/09/26","12:05:51","100","0.020000","0.030000","0.000000"
"2023/09/26","12:05:53","120","0.020000","0.030000","0.000000"
"2023/09/26","12:05:55","90","0.020000","0.030000","0.000000"
"2023/09/26","12:05:57","110","0.020000","0.030000","0.000000"
"2023/09/26","12:05:59","110","0.030000","0.030000","0.000000"
"2023/09/26","12:06:01","110","0.030000","0.020000","0.000000"
"2023/09/26","12:06:03","120","0.030000","0.030000","0.000000"
"2023/09/26","12:06:05","110","0.020000","0.020000","0.000000"
"2023/09/26","12:06:07","110","0.030000","0.030000","0.000000"
"2023/09/26","12:06:09","90","0.030000","0.030000","0.000000"
"2023/09/26","12:06:11","110","0.030000","0.030000","0.000000"
"2023/09/26","12:06:13","110","0.020000","0.030000","0.000000"
"2023/09/26","12:06:15","110","0.020000","0.020000","0.000000"
"2023/09/26","12:06:17","110","0.020000","0.030000","0.000000"
"2023/09/26","12:06:19","110","0.020000","0.030000","0.000000"
"2023/09/26","12:06:21","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:23","110","0.020000","0.030000","0.000000"
"2023/09/26","12:06:25","120","0.020000","0.030000","0.000000"
"2023/09/26","12:06:27","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:29","100","0.030000","0.030000","0.000000"
"2023/09/26","12:06:31","80","0.020000","0.030000","0.000000"
"2023/09/26","12:06:33","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:35","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:37","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:39","120","0.020000","0.030000","0.000000"
"2023/09/26","12:06:41","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:43","120","0.020000","0.030000","0.000000"
"2023/09/26","12:06:45","70","0.020000","0.030000","0.000000"
"2023/09/26","12:06:47","100","0.020000","0.030000","0.000000"
"2023/09/26","12:06:49","110","0.030000","0.030000","0.000000"
"2023/09/26","12:06:51","120","0.030000","0.030000","0.000000"
"2023/09/26","12:06:53","120","0.020000","0.030000","0.000000"
"2023/09/26","12:06:55","110","0.020000","0.030000","0.000000"
"2023/09/26","12:06:57","110","0.020000","0.020000","0.000000"
"2023/09/26","12:06:59","110","0.030000","0.020000","0.000000"
"2023/09/26","12:07:01","110","0.030000","0.020000","0.000000"
"2023/09/26","12:07:03","110","0.030000","0.020000","0.000000"
"2023/09/26","12:07:05","80","0.030000","0.020000","0.000000"
"2023/09/26","12:07:07","80","0.020000","0.030000","0.000000"
"2023/09/26","12:07:09","110","0.020000","0.030000","0.000000"
"2023/09/26","12:07:11","110","0.020000","0.020000","0.000000"
"2023/09/26","12:07:13","110","0.030000","0.020000","0.000000"
"2023/09/26","12:07:15","100","0.020000","0.020000","0.000000"
"2023/09/26","12:07:17","80","0.020000","0.020000","0.000000"
"2023/09/26","12:07:19","100","0.030000","0.020000","0.000000"
"2023/09/26","12:07:21","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:23","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:25","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:27","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:29","100","0.020000","0.030000","0.000000"
"2023/09/26","12:07:31","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:33","100","0.020000","0.030000","0.000000"
"2023/09/26","12:07:35","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:37","120","0.020000","0.020000","0.000000"
"2023/09/26","12:07:39","120","0.020000","0.020000","0.000000"
"2023/09/26","12:07:41","100","0.020000","0.020000","0.000000"
"2023/09/26","12:07:43","110","0.020000","0.030000","0.000000"
"2023/09/26","12:07:45","120","0.020000","0.030000","0.000000"
"2023/09/26","12:07:47","110","0.020000","0.030000","0.000000"
"2023/09/26","12:07:49","110","0.020000","0.030000","0.000000"
"2023/09/26","12:07:51","110","0.020000","0.030000","0.000000"
"2023/09/26","12:07:53","110","0.020000","0.020000","0.000000"
"2023/09/26","12:07:55","90","0.030000","0.030000","0.000000"
"2023/09/26","12:07:57","130","0.030000","0.020000","0.000000"
"2023/09/26","12:07:59","90","0.030000","0.030000","0.000000"
"2023/09/26","12:08:01","110","0.030000","0.030000","0.000000"
"2023/09/26","12:08:03","110","0.030000","0.030000","0.000000"
"2023/09/26","12:08:05","80","0.020000","0.020000","0.000000"
"2023/09/26","12:08:07","100","0.020000","0.030000","0.000000"
"2023/09/26","12:08:09","100","0.020000","0.030000","0.000000"
"2023/09/26","12:08:11","110","0.020000","0.030000","0.000000"
"2023/09/26","12:08:13","110","0.020000","0.020000","0.000000"
"2023/09/26","12:08:15","120","0.020000","0.020000","0.000000"
"2023/09/26","12:08:17","80","0.020000","0.030000","0.000000"
"2023/09/26","12:08:19","120","0.030000","0.030000","0.000000"
"2023/09/26","12:08:21","120","0.030000","0.030000","0.000000"
"2023/09/26","12:08:23","120","0.020000","0.030000","0.000000"
"2023/09/26","12:08:25","100","0.020000","0.030000","0.000000"
"2023/09/26","12:08:27","100","0.020000","0.030000","0.000000"
"2023/09/26","12:08:29","120","0.020000","0.020000","0.000000"
"2023/09/26","12:08:31","120","0.020000","0.030000","0.000000"
"2023/09/26","12:08:33","110","0.020000","0.020000","0.000000"
"2023/09/26","12:08:35","110","0.020000","0.020000","0.000000"
"2023/09/26","12:08:37","110","0.020000","0.030000","0.000000"
"2023/09/26","12:08:39","120","0.020000","0.030000","0.000000"
"2023/09/26","12:08:41","120","0.020000","0.020000","0.000000"
"2023/09/26","12:08:43","110","0.020000","0.030000","0.000000"
